Date,PracticeCode,HB,HSCP,Sex,SexQF,AllAges,AllAgesQF,Ages0to4,Ages0To4QF,Ages5to14,Ages5To14QF,Ages15to24,Ages15To24QF,Ages25to44,Ages25To44QF,Ages45to64,Ages45To64QF,Ages65to74,Ages65To74QF,Ages75to84,Ages75To84QF,Ages85plus,Ages85PlusQF
20241001,55357,S08000022,S37000016,Female,,1147,,26,,73,,66,,187,,382,,212,,151,,50,
20241001,55357,S08000022,S37000016,All,d,2316,,40,,138,,152,,412,,756,,425,,301,,92,
20241001,55376,S08000022,S37000016,Male,,5822,,246,,606,,638,,1392,,1573,,782,,449,,136,
20241001,55376,S08000022,S37000016,Female,,5780,,212,,537,,529,,1357,,1610,,758,,544,,233,
20241001,55376,S08000022,S37000016,All,d,11602,,458,,1143,,1167,,2749,,3183,,1540,,993,,369,
20241001,55381,S08000022,S37000016,Male,,2480,,107,,283,,236,,445,,728,,354,,254,,73,
20241001,55381,S08000022,S37000016,Female,,2599,,101,,260,,211,,486,,769,,383,,279,,110,
20241001,55381,S08000022,S37000016,All,d,5079,,208,,543,,447,,931,,1497,,737,,533,,183,
20241001,55395,S08000022,S37000016,Male,,490,,15,,42,,30,,98,,139,,79,,70,,17,
20241001,55395,S08000022,S37000016,Female,,474,,14,,32,,23,,81,,143,,90,,60,,31,
20241001,55395,S08000022,S37000016,All,d,964,,29,,74,,53,,179,,282,,169,,130,,48,
20241001,55408,S08000022,S37000016,Male,,1659,,89,,208,,139,,365,,472,,221,,128,,37,
20241001,55408,S08000022,S37000016,Female,,1780,,85,,203,,144,,417,,508,,215,,150,,58,
20241001,55408,S08000022,S37000016,All,d,3439,,174,,411,,283,,782,,980,,436,,278,,95,
20241001,55412,S08000022,S37000016,Male,,1912,,82,,212,,196,,399,,579,,238,,162,,44,
20241001,55412,S08000022,S37000016,Female,,1974,,66,,174,,189,,404,,631,,263,,186,,61,
20241001,55412,S08000022,S37000016,All,d,3886,,148,,386,,385,,803,,1210,,501,,348,,105,
20241001,55427,S08000022,S37000016,Male,,1554,,55,,145,,159,,355,,443,,229,,136,,32,
20241001,55427,S08000022,S37000016,Female,,1640,,78,,166,,138,,333,,490,,203,,161,,71,
20241001,55427,S08000022,S37000016,All,d,3194,,133,,311,,297,,688,,933,,432,,297,,103,
20241001,55431,S08000022,S37000016,Male,,2864,,109,,321,,292,,598,,814,,398,,253,,79,
20241001,55431,S08000022,S37000016,Female,,2939,,94,,304,,267,,588,,826,,453,,290,,117,
20241001,55431,S08000022,S37000016,All,d,5803,,203,,625,,559,,1186,,1640,,851,,543,,196,
20241001,55446,S08000022,S37000016,Male,,237,,9,,17,,7,,47,,72,,48,,28,,9,
20241001,55446,S08000022,S37000016,Female,,219,,2,,17,,15,,36,,83,,37,,28,,1,
20241001,55446,S08000022,S37000016,All,d,456,,11,,34,,22,,83,,155,,85,,56,,10,
20241001,55451,S08000022,S37000016,Male,,1274,,42,,115,,124,,260,,410,,194,,99,,30,
20241001,55451,S08000022,S37000016,Female,,1219,,34,,99,,96,,256,,398,,183,,109,,44,
20241001,55451,S08000022,S37000016,All,d,2493,,76,,214,,220,,516,,808,,377,,208,,74,
20241001,55521,S08000022,S37000016,Male,,335,,17,,21,,29,,54,,111,,70,,25,,8,
20241001,55521,S08000022,S37000016,Female,,311,,3,,22,,21,,58,,102,,59,,38,,8,
20241001,55521,S08000022,S37000016,All,d,646,,20,,43,,50,,112,,213,,129,,63,,16,
20241001,55535,S08000022,S37000016,Male,,914,,23,,62,,56,,180,,282,,183,,106,,22,
20241001,55535,S08000022,S37000016,Female,,910,,19,,54,,46,,180,,303,,171,,104,,33,
20241001,55535,S08000022,S37000016,All,d,1824,,42,,116,,102,,360,,585,,354,,210,,55,
20241001,55554,S08000022,S37000016,Male,,123,,4,,5,,12,,26,,46,,22,,4,,4,
20241001,55554,S08000022,S37000016,Female,,121,,5,,7,,8,,21,,47,,15,,11,,7,
20241001,55554,S08000022,S37000016,All,d,244,,9,,12,,20,,47,,93,,37,,15,,11,
20241001,55569,S08000022,S37000016,Male,,1379,,37,,120,,132,,309,,424,,220,,105,,32,
20241001,55569,S08000022,S37000016,Female,,1375,,52,,122,,116,,308,,438,,186,,110,,43,
20241001,55569,S08000022,S37000016,All,d,2754,,89,,242,,248,,617,,862,,406,,215,,75,
20241001,55573,S08000022,S37000016,Male,,2716,,92,,285,,266,,663,,786,,384,,198,,42,
20241001,55573,S08000022,S37000016,Female,,2787,,97,,260,,218,,680,,801,,409,,229,,93,
20241001,55573,S08000022,S37000016,All,d,5503,,189,,545,,484,,1343,,1587,,793,,427,,135,
20241001,55605,S08000022,S37000016,Male,,1922,,79,,182,,193,,561,,528,,210,,138,,31,
20241001,55605,S08000022,S37000016,Female,,1864,,79,,171,,186,,511,,490,,215,,150,,62,
20241001,55605,S08000022,S37000016,All,d,3786,,158,,353,,379,,1072,,1018,,425,,288,,93,
20241001,55610,S08000022,S37000016,Male,,2835,,110,,311,,343,,745,,822,,287,,183,,34,
20241001,55610,S08000022,S37000016,Female,,2837,,91,,265,,274,,776,,835,,286,,223,,87,
20241001,55610,S08000022,S37000016,All,d,5672,,201,,576,,617,,1521,,1657,,573,,406,,121,
20241001,55624,S08000022,S37000016,Male,,2599,,103,,244,,295,,753,,741,,262,,171,,30,
20241001,55624,S08000022,S37000016,Female,,2561,,97,,227,,260,,675,,746,,267,,207,,82,
20241001,55624,S08000022,S37000016,All,d,5160,,200,,471,,555,,1428,,1487,,529,,378,,112,
20241001,55639,S08000022,S37000016,Male,,482,,14,,47,,46,,112,,150,,69,,35,,9,
20241001,55639,S08000022,S37000016,Female,,446,,11,,42,,33,,112,,136,,57,,39,,16,
20241001,55639,S08000022,S37000016,All,d,928,,25,,89,,79,,224,,286,,126,,74,,25,
20241001,55677,S08000022,S37000016,Male,,87,,3,,13,,5,,19,,27,,14,,6,,0,
20241001,55677,S08000022,S37000016,Female,,100,,2,,12,,5,,29,,27,,16,,7,,2,
20241001,55677,S08000022,S37000016,All,d,187,,5,,25,,10,,48,,54,,30,,13,,2,
20241001,55696,S08000022,S37000016,Male,,1694,,71,,208,,167,,349,,512,,207,,141,,39,
20241001,55696,S08000022,S37000016,Female,,1764,,84,,202,,124,,408,,499,,216,,182,,49,
20241001,55696,S08000022,S37000016,All,d,3458,,155,,410,,291,,757,,1011,,423,,323,,88,
20241001,55709,S08000022,S37000016,Male,,3075,,123,,328,,304,,712,,878,,415,,268,,47,
20241001,55709,S08000022,S37000016,Female,,3196,,121,,318,,283,,737,,940,,448,,262,,87,
20241001,55709,S08000022,S37000016,All,d,6271,,244,,646,,587,,1449,,1818,,863,,530,,134,
20241001,55728,S08000022,S37000016,Male,,1287,,61,,125,,136,,245,,402,,191,,101,,26,
20241001,55728,S08000022,S37000016,Female,,1259,,26,,119,,92,,257,,412,,187,,124,,42,
20241001,55728,S08000022,S37000016,All,d,2546,,87,,244,,228,,502,,814,,378,,225,,68,
20241001,55732,S08000022,S37000016,Male,,835,,18,,68,,74,,175,,294,,117,,76,,13,
20241001,55732,S08000022,S37000016,Female,,787,,19,,56,,77,,169,,253,,117,,70,,26,
20241001,55732,S08000022,S37000016,All,d,1622,,37,,124,,151,,344,,547,,234,,146,,39,
20241001,55747,S08000022,S37000016,Male,,506,,13,,31,,56,,87,,173,,78,,56,,12,
20241001,55747,S08000022,S37000016,Female,,484,,14,,37,,38,,83,,170,,67,,57,,18,
20241001,55747,S08000022,S37000016,All,d,990,,27,,68,,94,,170,,343,,145,,113,,30,
20241001,55751,S08000022,S37000016,Male,,3014,,161,,397,,338,,790,,847,,286,,162,,33,
20241001,55751,S08000022,S37000016,Female,,3117,,135,,378,,315,,870,,854,,329,,172,,64,
20241001,55751,S08000022,S37000016,All,d,6131,,296,,775,,653,,1660,,1701,,615,,334,,97,
20241001,55766,S08000022,S37000016,Male,,3369,,155,,437,,386,,913,,912,,345,,168,,53,
20241001,55766,S08000022,S37000016,Female,,3549,,148,,396,,376,,957,,1038,,329,,225,,80,
20241001,55766,S08000022,S37000016,All,d,6918,,303,,833,,762,,1870,,1950,,674,,393,,133,
20241001,55817,S08000022,S37000016,Male,,4738,,207,,494,,504,,1125,,1384,,555,,376,,93,
20241001,55817,S08000022,S37000016,Female,,5000,,172,,506,,505,,1219,,1365,,613,,465,,155,
20241001,55817,S08000022,S37000016,All,d,9738,,379,,1000,,1009,,2344,,2749,,1168,,841,,248,
20241001,55836,S08000022,S37000016,Male,,3575,,153,,381,,393,,1258,,976,,252,,132,,30,
20241001,55836,S08000022,S37000016,Female,,3369,,158,,405,,362,,1117,,878,,257,,136,,56,
20241001,55836,S08000022,S37000016,All,d,6944,,311,,786,,755,,2375,,1854,,509,,268,,86,
20241001,55841,S08000022,S37000016,Male,,5143,,204,,475,,540,,1512,,1519,,515,,303,,75,
20241001,55841,S08000022,S37000016,Female,,4857,,203,,438,,448,,1304,,1350,,550,,392,,172,
20241001,55841,S08000022,S37000016,All,d,10000,,407,,913,,988,,2816,,2869,,1065,,695,,247,
20241001,55860,S08000022,S37000016,Male,,1908,,80,,214,,182,,564,,507,,219,,114,,28,
20241001,55860,S08000022,S37000016,Female,,1925,,68,,223,,155,,580,,504,,212,,125,,58,
20241001,55860,S08000022,S37000016,All,d,3833,,148,,437,,337,,1144,,1011,,431,,239,,86,
20241001,55874,S08000022,S37000016,Male,,2418,,102,,237,,255,,604,,670,,344,,164,,42,
20241001,55874,S08000022,S37000016,Female,,2570,,95,,244,,220,,593,,782,,354,,188,,94,
20241001,55874,S08000022,S37000016,All,d,4988,,197,,481,,475,,1197,,1452,,698,,352,,136,
20241001,55889,S08000022,S37000016,Male,,3784,,235,,486,,425,,1246,,932,,267,,150,,43,
20241001,55889,S08000022,S37000016,Female,,4014,,210,,484,,439,,1324,,1003,,286,,183,,85,
20241001,55889,S08000022,S37000016,All,d,7798,,445,,970,,864,,2570,,1935,,553,,333,,128,
20241001,55893,S08000022,S37000016,Male,,3155,,121,,301,,334,,978,,888,,296,,176,,61,
20241001,55893,S08000022,S37000016,Female,,3215,,112,,269,,355,,907,,889,,351,,221,,111,
20241001,55893,S08000022,S37000016,All,d,6370,,233,,570,,689,,1885,,1777,,647,,397,,172,
20241001,55911,S08000022,S37000016,Male,,2812,,98,,275,,279,,797,,817,,300,,202,,44,
20241001,55911,S08000022,S37000016,Female,,2783,,101,,247,,234,,785,,813,,329,,212,,62,
20241001,55911,S08000022,S37000016,All,d,5595,,199,,522,,513,,1582,,1630,,629,,414,,106,
20241001,55925,S08000022,S37000016,Male,,2715,,83,,286,,260,,590,,788,,360,,280,,68,
20241001,55925,S08000022,S37000016,Female,,2810,,111,,238,,234,,585,,792,,406,,320,,124,
20241001,55925,S08000022,S37000016,All,d,5525,,194,,524,,494,,1175,,1580,,766,,600,,192,
20241001,55930,S08000022,S37000016,Male,,1546,,48,,164,,153,,335,,424,,232,,148,,42,
20241001,55930,S08000022,S37000016,Female,,1590,,49,,135,,124,,347,,428,,254,,183,,70,
20241001,55930,S08000022,S37000016,All,d,3136,,97,,299,,277,,682,,852,,486,,331,,112,
20241001,55944,S08000022,S37000016,Male,,241,,5,,9,,23,,61,,84,,35,,19,,5,
20241001,55944,S08000022,S37000016,Female,,234,,5,,19,,23,,51,,84,,28,,17,,7,
20241001,55944,S08000022,S37000016,All,d,475,,10,,28,,46,,112,,168,,63,,36,,12,
20241001,56006,S08000022,S37000016,Male,,4841,,221,,472,,504,,1302,,1338,,519,,360,,125,
20241001,56006,S08000022,S37000016,Female,,5165,,224,,495,,459,,1291,,1395,,626,,445,,230,
20241001,56006,S08000022,S37000016,All,d,10006,,445,,967,,963,,2593,,2733,,1145,,805,,355,
20241001,56011,S08000022,S37000016,Male,,1308,,77,,173,,153,,353,,335,,117,,72,,28,
20241001,56011,S08000022,S37000016,Female,,1279,,60,,162,,116,,383,,305,,125,,85,,43,
20241001,56011,S08000022,S37000016,All,d,2587,,137,,335,,269,,736,,640,,242,,157,,71,
20241001,56025,S08000022,S37000016,Male,,775,,28,,72,,68,,166,,236,,107,,73,,25,
20241001,56025,S08000022,S37000016,Female,,799,,17,,67,,62,,163,,252,,106,,83,,49,
20241001,56025,S08000022,S37000016,All,d,1574,,45,,139,,130,,329,,488,,213,,156,,74,
20241001,56030,S08000022,S37000016,Male,,916,,29,,79,,79,,210,,297,,138,,62,,22,
20241001,56030,S08000022,S37000016,Female,,904,,25,,86,,79,,201,,281,,132,,74,,26,
20241001,56030,S08000022,S37000016,All,d,1820,,54,,165,,158,,411,,578,,270,,136,,48,
20241001,56523,S08000022,S37000016,Male,,1470,,47,,113,,140,,298,,454,,236,,149,,33,
20241001,56523,S08000022,S37000016,Female,,1437,,44,,112,,118,,298,,470,,221,,142,,32,
20241001,56523,S08000022,S37000016,All,d,2907,,91,,225,,258,,596,,924,,457,,291,,65,
20241001,56538,S08000022,S37000016,Male,,543,,15,,44,,53,,104,,170,,86,,55,,16,
20241001,56538,S08000022,S37000016,Female,,588,,18,,40,,62,,101,,193,,87,,65,,22,
20241001,56538,S08000022,S37000016,All,d,1131,,33,,84,,115,,205,,363,,173,,120,,38,
20241001,56576,S08000022,S37000016,Male,,899,,29,,72,,80,,163,,302,,133,,96,,24,
20241001,56576,S08000022,S37000016,Female,,917,,32,,80,,71,,169,,308,,131,,92,,34,
20241001,56576,S08000022,S37000016,All,d,1816,,61,,152,,151,,332,,610,,264,,188,,58,
20241001,60054,S08000032,S37000035,Male,,7256,,381,,966,,868,,1934,,2042,,629,,349,,87,
20241001,60054,S08000032,S37000035,Female,,7560,,337,,869,,820,,2104,,2150,,725,,443,,112,
20241001,60054,S08000032,S37000035,All,d,14816,,718,,1835,,1688,,4038,,4192,,1354,,792,,199,
20241001,60073,S08000032,S37000035,Male,,2015,,125,,264,,209,,533,,591,,166,,100,,27,
20241001,60073,S08000032,S37000035,Female,,2218,,111,,249,,216,,635,,624,,183,,156,,44,
20241001,60073,S08000032,S37000035,All,d,4233,,236,,513,,425,,1168,,1215,,349,,256,,71,
20241001,60088,S08000032,S37000035,Male,,1984,,145,,231,,210,,618,,531,,156,,78,,15,
20241001,60088,S08000032,S37000035,Female,,2015,,138,,225,,195,,669,,533,,158,,73,,24,
20241001,60088,S08000032,S37000035,All,d,3999,,283,,456,,405,,1287,,1064,,314,,151,,39,
20241001,60092,S08000032,S37000028,Male,,6720,,362,,779,,669,,2098,,1722,,657,,348,,85,
20241001,60092,S08000032,S37000028,Female,,6988,,348,,734,,645,,2151,,1750,,719,,464,,177,
20241001,60092,S08000032,S37000028,All,d,13708,,710,,1513,,1314,,4249,,3472,,1376,,812,,262,
20241001,60105,S08000032,S37000028,Male,,2240,,54,,281,,274,,516,,662,,283,,140,,30,
20241001,60105,S08000032,S37000028,Female,,2515,,73,,247,,275,,530,,777,,348,,187,,78,
20241001,60105,S08000032,S37000028,All,d,4755,,127,,528,,549,,1046,,1439,,631,,327,,108,
20241001,60110,S08000032,S37000028,Male,,2385,,104,,237,,271,,650,,700,,257,,124,,42,
20241001,60110,S08000032,S37000028,Female,,2447,,97,,249,,248,,623,,666,,311,,169,,84,
20241001,60110,S08000032,S37000028,All,d,4832,,201,,486,,519,,1273,,1366,,568,,293,,126,
20241001,60124,S08000032,S37000028,Male,,2886,,190,,324,,255,,993,,751,,257,,100,,16,
20241001,60124,S08000032,S37000028,Female,,2977,,206,,284,,302,,1049,,735,,256,,109,,36,
20241001,60124,S08000032,S37000028,All,d,5863,,396,,608,,557,,2042,,1486,,513,,209,,52,
20241001,60139,S08000032,S37000028,Male,,2152,,108,,221,,219,,599,,577,,259,,134,,35,
20241001,60139,S08000032,S37000028,Female,,2328,,91,,219,,196,,602,,649,,326,,175,,70,
20241001,60139,S08000032,S37000028,All,d,4480,,199,,440,,415,,1201,,1226,,585,,309,,105,
20241001,60143,S08000032,S37000028,Male,,5529,,283,,709,,630,,1561,,1545,,492,,252,,57,
20241001,60143,S08000032,S37000028,Female,,5571,,239,,679,,571,,1538,,1521,,549,,328,,146,
20241001,60143,S08000032,S37000028,All,d,11100,,522,,1388,,1201,,3099,,3066,,1041,,580,,203,
20241001,60158,S08000032,S37000028,Male,,838,,27,,72,,96,,242,,229,,107,,52,,13,
20241001,60158,S08000032,S37000028,Female,,834,,24,,75,,66,,207,,230,,123,,79,,30,
20241001,60158,S08000032,S37000028,All,d,1672,,51,,147,,162,,449,,459,,230,,131,,43,
20241001,60177,S08000032,S37000028,Male,,4617,,330,,694,,517,,1338,,1181,,318,,187,,52,
20241001,60177,S08000032,S37000028,Female,,4737,,288,,682,,515,,1495,,1104,,355,,217,,81,
20241001,60177,S08000032,S37000028,All,d,9354,,618,,1376,,1032,,2833,,2285,,673,,404,,133,
20241001,60181,S08000032,S37000028,Male,,1884,,72,,175,,202,,468,,557,,235,,135,,40,
20241001,60181,S08000032,S37000028,Female,,1867,,70,,199,,154,,466,,494,,243,,165,,76,
20241001,60181,S08000032,S37000028,All,d,3751,,142,,374,,356,,934,,1051,,478,,300,,116,
20241001,60196,S08000032,S37000028,Male,,1243,,82,,122,,147,,412,,307,,123,,45,,5,
20241001,60196,S08000032,S37000028,Female,,1190,,62,,135,,130,,363,,317,,103,,61,,19,
20241001,60196,S08000032,S37000028,All,d,2433,,144,,257,,277,,775,,624,,226,,106,,24,
20241001,60209,S08000032,S37000028,Male,,2525,,188,,296,,251,,854,,602,,200,,114,,20,
20241001,60209,S08000032,S37000028,Female,,2630,,212,,264,,262,,973,,570,,196,,117,,36,
20241001,60209,S08000032,S37000028,All,d,5155,,400,,560,,513,,1827,,1172,,396,,231,,56,
20241001,60213,S08000032,S37000035,Male,,7335,,330,,854,,824,,2021,,2161,,691,,358,,96,
20241001,60213,S08000032,S37000035,Female,,7630,,322,,843,,809,,2095,,2140,,742,,504,,175,
20241001,60213,S08000032,S37000035,All,d,14965,,652,,1697,,1633,,4116,,4301,,1433,,862,,271,
20241001,60228,S08000032,S37000035,Male,,2056,,150,,272,,185,,565,,586,,188,,96,,14,
20241001,60228,S08000032,S37000035,Female,,2040,,124,,234,,202,,635,,485,,190,,135,,35,
20241001,60228,S08000032,S37000035,All,d,4096,,274,,506,,387,,1200,,1071,,378,,231,,49,
20241001,61061,S08000032,S37000035,Male,,4843,,218,,576,,567,,1244,,1358,,478,,338,,64,
20241001,61061,S08000032,S37000035,Female,,5309,,257,,608,,563,,1363,,1392,,551,,416,,159,
20241001,61061,S08000032,S37000035,All,d,10152,,475,,1184,,1130,,2607,,2750,,1029,,754,,223,
20241001,61131,S08000032,S37000035,Male,,2548,,159,,349,,285,,740,,668,,222,,101,,24,
20241001,61131,S08000032,S37000035,Female,,2781,,155,,284,,296,,846,,732,,260,,160,,48,
20241001,61131,S08000032,S37000035,All,d,5329,,314,,633,,581,,1586,,1400,,482,,261,,72,
20241001,61151,S08000032,S37000035,Male,,2980,,148,,345,,328,,833,,846,,282,,136,,62,
20241001,61151,S08000032,S37000035,Female,,3111,,138,,292,,295,,834,,900,,323,,230,,99,
20241001,61151,S08000032,S37000035,All,d,6091,,286,,637,,623,,1667,,1746,,605,,366,,161,
20241001,61216,S08000032,S37000035,Male,,1196,,50,,112,,136,,359,,344,,137,,48,,10,
20241001,61216,S08000032,S37000035,Female,,1285,,62,,149,,136,,364,,350,,131,,62,,31,
20241001,61216,S08000032,S37000035,All,d,2481,,112,,261,,272,,723,,694,,268,,110,,41,
20241001,61240,S08000032,S37000035,Male,,3458,,142,,402,,395,,980,,988,,347,,163,,41,
20241001,61240,S08000032,S37000035,Female,,3573,,178,,350,,397,,1029,,982,,356,,200,,81,
20241001,61240,S08000032,S37000035,All,d,7031,,320,,752,,792,,2009,,1970,,703,,363,,122,
20241001,61324,S08000032,S37000035,Male,,2655,,110,,302,,279,,620,,802,,303,,201,,38,
20241001,61324,S08000032,S37000035,Female,,2636,,82,,299,,270,,627,,717,,341,,249,,51,
20241001,61324,S08000032,S37000035,All,d,5291,,192,,601,,549,,1247,,1519,,644,,450,,89,
20241001,61339,S08000032,S37000035,Male,,8474,,410,,1007,,1000,,2486,,2157,,885,,432,,97,
20241001,61339,S08000032,S37000035,Female,,8713,,400,,951,,970,,2409,,2188,,1037,,540,,218,
20241001,61339,S08000032,S37000035,All,d,17187,,810,,1958,,1970,,4895,,4345,,1922,,972,,315,
20241001,61343,S08000032,S37000035,Male,,5730,,225,,654,,811,,1427,,1699,,591,,257,,66,
20241001,61343,S08000032,S37000035,Female,,5856,,179,,591,,726,,1415,,1865,,611,,324,,145,
20241001,61343,S08000032,S37000035,All,d,11586,,404,,1245,,1537,,2842,,3564,,1202,,581,,211,
20241001,61358,S08000032,S37000035,Male,,6567,,263,,648,,717,,1738,,1985,,616,,480,,120,
20241001,61358,S08000032,S37000035,Female,,6749,,255,,633,,720,,1625,,1907,,763,,646,,200,
20241001,61358,S08000032,S37000035,All,d,13316,,518,,1281,,1437,,3363,,3892,,1379,,1126,,320,
20241001,61377,S08000032,S37000035,Male,,2273,,100,,316,,290,,624,,600,,207,,111,,25,
20241001,61377,S08000032,S37000035,Female,,2304,,105,,258,,274,,654,,618,,214,,151,,30,
20241001,61377,S08000032,S37000035,All,d,4577,,205,,574,,564,,1278,,1218,,421,,262,,55,
20241001,61381,S08000032,S37000035,Male,,1579,,90,,166,,204,,409,,476,,122,,92,,20,
20241001,61381,S08000032,S37000035,Female,,1508,,65,,139,,147,,402,,466,,134,,122,,33,
20241001,61381,S08000032,S37000035,All,d,3087,,155,,305,,351,,811,,942,,256,,214,,53,
20241001,61447,S08000032,S37000035,Male,,11218,,577,,1235,,1337,,3177,,3184,,1075,,506,,127,
20241001,61447,S08000032,S37000035,Female,,11350,,530,,1307,,1263,,3164,,3047,,1186,,602,,251,
20241001,61447,S08000032,S37000035,All,d,22568,,1107,,2542,,2600,,6341,,6231,,2261,,1108,,378,
20241001,61466,S08000032,S37000035,Male,,3155,,118,,304,,366,,830,,951,,372,,175,,39,
20241001,61466,S08000032,S37000035,Female,,3324,,133,,322,,340,,783,,1008,,440,,208,,90,
20241001,61466,S08000032,S37000035,All,d,6479,,251,,626,,706,,1613,,1959,,812,,383,,129,
20241001,61485,S08000032,S37000035,Male,,3159,,131,,333,,361,,826,,958,,332,,176,,42,
20241001,61485,S08000032,S37000035,Female,,3071,,117,,321,,318,,800,,876,,343,,216,,80,
20241001,61485,S08000032,S37000035,All,d,6230,,248,,654,,679,,1626,,1834,,675,,392,,122,
20241001,61502,S08000032,S37000035,Male,,6837,,256,,717,,769,,1741,,2056,,726,,467,,105,
20241001,61502,S08000032,S37000035,Female,,7099,,228,,743,,755,,1739,,1999,,823,,616,,196,
20241001,61502,S08000032,S37000035,All,d,13936,,484,,1460,,1524,,3480,,4055,,1549,,1083,,301,
20241001,61625,S08000032,S37000035,Male,,10024,,410,,1246,,1261,,2801,,2887,,857,,468,,94,
20241001,61625,S08000032,S37000035,Female,,10348,,483,,1151,,1233,,2777,,2919,,995,,585,,205,
20241001,61625,S08000032,S37000035,All,d,20372,,893,,2397,,2494,,5578,,5806,,1852,,1053,,299,
20241001,61644,S08000032,S37000028,Male,,4072,,133,,420,,470,,949,,1296,,439,,290,,75,
20241001,61644,S08000032,S37000028,Female,,3905,,127,,351,,422,,926,,1163,,416,,335,,165,
20241001,61644,S08000032,S37000028,All,d,7977,,260,,771,,892,,1875,,2459,,855,,625,,240,
20241001,61659,S08000032,S37000035,Male,,3568,,156,,375,,429,,966,,1069,,371,,162,,40,
20241001,61659,S08000032,S37000035,Female,,3140,,145,,350,,374,,878,,882,,283,,179,,49,
20241001,61659,S08000032,S37000035,All,d,6708,,301,,725,,803,,1844,,1951,,654,,341,,89,
20241001,61663,S08000032,S37000035,Male,,3149,,131,,341,,447,,883,,876,,303,,137,,31,
20241001,61663,S08000032,S37000035,Female,,3176,,109,,370,,363,,826,,962,,311,,169,,66,
20241001,61663,S08000032,S37000035,All,d,6325,,240,,711,,810,,1709,,1838,,614,,306,,97,
20241001,62011,S08000032,S37000035,Male,,3087,,125,,366,,321,,785,,913,,332,,185,,60,
20241001,62011,S08000032,S37000035,Female,,3323,,131,,350,,366,,853,,901,,386,,244,,92,
20241001,62011,S08000032,S37000035,All,d,6410,,256,,716,,687,,1638,,1814,,718,,429,,152,
20241001,62031,S08000032,S37000035,Male,,4193,,169,,413,,513,,1152,,1232,,461,,213,,40,
20241001,62031,S08000032,S37000035,Female,,4104,,148,,437,,487,,1036,,1169,,511,,249,,67,
20241001,62031,S08000032,S37000035,All,d,8297,,317,,850,,1000,,2188,,2401,,972,,462,,107,
20241001,62045,S08000032,S37000035,Male,,1455,,74,,182,,144,,440,,408,,145,,56,,6,
20241001,62045,S08000032,S37000035,Female,,1422,,74,,170,,152,,447,,348,,162,,53,,16,
20241001,62045,S08000032,S37000035,All,d,2877,,148,,352,,296,,887,,756,,307,,109,,22,
20241001,62050,S08000032,S37000035,Male,,3897,,173,,433,,453,,1092,,1111,,410,,192,,33,
20241001,62050,S08000032,S37000035,Female,,4077,,158,,422,,445,,1085,,1150,,451,,278,,88,
20241001,62050,S08000032,S37000035,All,d,7974,,331,,855,,898,,2177,,2261,,861,,470,,121,
20241001,62115,S08000032,S37000035,Male,,1553,,85,,190,,213,,411,,425,,142,,72,,15,
20241001,62115,S08000032,S37000035,Female,,1504,,77,,183,,171,,430,,389,,135,,87,,32,
20241001,62115,S08000032,S37000035,All,d,3057,,162,,373,,384,,841,,814,,277,,159,,47,
20241001,62120,S08000032,S37000035,Male,,1882,,117,,221,,208,,613,,483,,165,,59,,16,
20241001,62120,S08000032,S37000035,Female,,1794,,104,,183,,215,,542,,450,,187,,86,,27,
20241001,62120,S08000032,S37000035,All,d,3676,,221,,404,,423,,1155,,933,,352,,145,,43,
20241001,62219,S08000032,S37000028,Male,,3632,,207,,437,,341,,943,,953,,426,,260,,65,
20241001,62219,S08000032,S37000028,Female,,3832,,195,,434,,342,,1051,,974,,439,,285,,112,
20241001,62219,S08000032,S37000028,All,d,7464,,402,,871,,683,,1994,,1927,,865,,545,,177,
20241001,62223,S08000032,S37000028,Male,,5505,,242,,625,,590,,1425,,1498,,658,,394,,73,
20241001,62223,S08000032,S37000028,Female,,5722,,250,,619,,547,,1381,,1577,,749,,467,,132,
20241001,62223,S08000032,S37000028,All,d,11227,,492,,1244,,1137,,2806,,3075,,1407,,861,,205,
20241001,62312,S08000032,S37000028,Male,,3942,,130,,391,,421,,762,,1233,,570,,334,,101,
20241001,62312,S08000032,S37000028,Female,,4104,,144,,349,,395,,769,,1318,,586,,406,,137,
20241001,62312,S08000032,S37000028,All,d,8046,,274,,740,,816,,1531,,2551,,1156,,740,,238,
20241001,62346,S08000032,S37000028,Male,,1488,,72,,163,,142,,365,,426,,165,,128,,27,
20241001,62346,S08000032,S37000028,Female,,1495,,75,,148,,151,,368,,413,,168,,134,,38,
20241001,62346,S08000032,S37000028,All,d,2983,,147,,311,,293,,733,,839,,333,,262,,65,
20241001,62510,S08000032,S37000028,Male,,2733,,97,,274,,315,,677,,806,,328,,191,,45,
20241001,62510,S08000032,S37000028,Female,,2732,,92,,286,,282,,658,,813,,325,,218,,58,
20241001,62510,S08000032,S37000028,All,d,5465,,189,,560,,597,,1335,,1619,,653,,409,,103,
20241001,62596,S08000032,S37000035,Male,,3720,,166,,423,,446,,979,,1089,,370,,205,,42,
20241001,62596,S08000032,S37000035,Female,,3731,,151,,369,,489,,933,,1077,,404,,252,,56,
20241001,62596,S08000032,S37000035,All,d,7451,,317,,792,,935,,1912,,2166,,774,,457,,98,
20241001,62609,S08000032,S37000035,Male,,6531,,286,,750,,765,,1821,,1906,,553,,353,,97,
20241001,62609,S08000032,S37000035,Female,,6372,,257,,692,,791,,1714,,1714,,573,,461,,170,
