PracticeCode,Sex,AgeGroup,Count
78429,Female,Ages5to14,451.0
78429,All,Ages5to14,921.0
80005,Male,Ages5to14,389.0
80005,Female,Ages5to14,390.0
80005,All,Ages5to14,779.0
80010,Male,Ages5to14,203.0
80010,Female,Ages5to14,235.0
80010,All,Ages5to14,438.0
80058,Male,Ages5to14,387.0
80058,Female,Ages5to14,358.0
80058,All,Ages5to14,745.0
80062,Male,Ages5to14,219.0
80062,Female,Ages5to14,191.0
80062,All,Ages5to14,410.0
80077,Male,Ages5to14,85.0
80077,Female,Ages5to14,108.0
80077,All,Ages5to14,193.0
80081,Male,Ages5to14,506.0
80081,Female,Ages5to14,492.0
80081,All,Ages5to14,998.0
80096,Male,Ages5to14,321.0
80096,Female,Ages5to14,347.0
80096,All,Ages5to14,668.0
80109,Male,Ages5to14,381.0
80109,Female,Ages5to14,317.0
80109,All,Ages5to14,698.0
80113,Male,Ages5to14,376.0
80113,Female,Ages5to14,394.0
80113,All,Ages5to14,770.0
80132,Male,Ages5to14,73.0
80132,Female,Ages5to14,69.0
80132,All,Ages5to14,142.0
80147,Male,Ages5to14,257.0
80147,Female,Ages5to14,244.0
80147,All,Ages5to14,501.0
80166,Male,Ages5to14,191.0
80166,Female,Ages5to14,152.0
80166,All,Ages5to14,343.0
80171,Male,Ages5to14,789.0
80171,Female,Ages5to14,771.0
80171,All,Ages5to14,1560.0
80185,Male,Ages5to14,68.0
80185,Female,Ages5to14,64.0
80185,All,Ages5to14,132.0
80202,Male,Ages5to14,205.0
80202,Female,Ages5to14,168.0
80202,All,Ages5to14,373.0
80217,Male,Ages5to14,315.0
80217,Female,Ages5to14,272.0
80217,All,Ages5to14,587.0
80255,Male,Ages5to14,322.0
80255,Female,Ages5to14,284.0
80255,All,Ages5to14,606.0
80274,Male,Ages5to14,201.0
80274,Female,Ages5to14,229.0
80274,All,Ages5to14,430.0
80289,Male,Ages5to14,148.0
80289,Female,Ages5to14,151.0
80289,All,Ages5to14,299.0
80306,Male,Ages5to14,558.0
80306,Female,Ages5to14,550.0
80306,All,Ages5to14,1108.0
80330,Male,Ages5to14,390.0
80330,Female,Ages5to14,387.0
80330,All,Ages5to14,777.0
80344,Male,Ages5to14,618.0
80344,Female,Ages5to14,525.0
80344,All,Ages5to14,1143.0
80363,Male,Ages5to14,416.0
80363,Female,Ages5to14,355.0
80363,All,Ages5to14,771.0
80378,Male,Ages5to14,969.0
80378,Female,Ages5to14,873.0
80378,All,Ages5to14,1842.0
80397,Male,Ages5to14,555.0
80397,Female,Ages5to14,520.0
80397,All,Ages5to14,1075.0
80400,Male,Ages5to14,625.0
80400,Female,Ages5to14,585.0
80400,All,Ages5to14,1210.0
80414,Male,Ages5to14,581.0
80414,Female,Ages5to14,534.0
80414,All,Ages5to14,1115.0
80467,Male,Ages5to14,171.0
80467,Female,Ages5to14,146.0
80467,All,Ages5to14,317.0
80491,Male,Ages5to14,231.0
80491,Female,Ages5to14,221.0
80491,All,Ages5to14,452.0
80518,Male,Ages5to14,202.0
80518,Female,Ages5to14,193.0
80518,All,Ages5to14,395.0
80522,Male,Ages5to14,211.0
80522,Female,Ages5to14,191.0
80522,All,Ages5to14,402.0
80537,Male,Ages5to14,552.0
80537,Female,Ages5to14,446.0
80537,All,Ages5to14,998.0
80541,Male,Ages5to14,352.0
80541,Female,Ages5to14,318.0
80541,All,Ages5to14,670.0
80556,Male,Ages5to14,510.0
80556,Female,Ages5to14,495.0
80556,All,Ages5to14,1005.0
80561,Male,Ages5to14,129.0
80561,Female,Ages5to14,135.0
80561,All,Ages5to14,264.0
80594,Male,Ages5to14,670.0
80594,Female,Ages5to14,618.0
80594,All,Ages5to14,1288.0
80607,Male,Ages5to14,450.0
80607,Female,Ages5to14,481.0
80607,All,Ages5to14,931.0
80611,Male,Ages5to14,414.0
80611,Female,Ages5to14,418.0
80611,All,Ages5to14,832.0
80679,Male,Ages5to14,36.0
80679,Female,Ages5to14,38.0
80679,All,Ages5to14,74.0
80698,Male,Ages5to14,721.0
80698,Female,Ages5to14,650.0
80698,All,Ages5to14,1371.0
80701,Male,Ages5to14,304.0
80701,Female,Ages5to14,279.0
80701,All,Ages5to14,583.0
80720,Male,Ages5to14,553.0
80720,Female,Ages5to14,572.0
80720,All,Ages5to14,1125.0
80749,Male,Ages5to14,446.0
80749,Female,Ages5to14,385.0
80749,All,Ages5to14,831.0
80753,Male,Ages5to14,666.0
80753,Female,Ages5to14,604.0
80753,All,Ages5to14,1270.0
80768,Male,Ages5to14,269.0
80768,Female,Ages5to14,262.0
80768,All,Ages5to14,531.0
80772,Male,Ages5to14,147.0
80772,Female,Ages5to14,140.0
80772,All,Ages5to14,287.0
80787,Male,Ages5to14,360.0
80787,Female,Ages5to14,362.0
80787,All,Ages5to14,722.0
80842,Male,Ages5to14,368.0
80842,Female,Ages5to14,373.0
80842,All,Ages5to14,741.0
80857,Male,Ages5to14,504.0
80857,Female,Ages5to14,484.0
80857,All,Ages5to14,988.0
80861,Male,Ages5to14,
80861,Female,Ages5to14,
80861,All,Ages5to14,
80908,Male,Ages5to14,634.0
80908,Female,Ages5to14,590.0
80908,All,Ages5to14,1224.0
80927,Male,Ages5to14,211.0
80927,Female,Ages5to14,202.0
80927,All,Ages5to14,413.0
81012,Male,Ages5to14,731.0
81012,Female,Ages5to14,666.0
81012,All,Ages5to14,1397.0
81099,Male,Ages5to14,319.0
81099,Female,Ages5to14,297.0
81099,All,Ages5to14,616.0
84006,Male,Ages5to14,22.0
84006,Female,Ages5to14,33.0
84006,All,Ages5to14,55.0
84030,Male,Ages5to14,312.0
84030,Female,Ages5to14,294.0
84030,All,Ages5to14,606.0
84063,Male,Ages5to14,17.0
84063,Female,Ages5to14,20.0
84063,All,Ages5to14,37.0
84097,Male,Ages5to14,7.0
84097,Female,Ages5to14,2.0
84097,All,Ages5to14,9.0
84129,Male,Ages5to14,2.0
84129,Female,Ages5to14,1.0
84129,All,Ages5to14,3.0
84191,Male,Ages5to14,262.0
84191,Female,Ages5to14,220.0
84191,All,Ages5to14,482.0
84237,Male,Ages5to14,191.0
84237,Female,Ages5to14,168.0
84237,All,Ages5to14,359.0
84241,Male,Ages5to14,175.0
84241,Female,Ages5to14,170.0
84241,All,Ages5to14,345.0
84256,Male,Ages5to14,140.0
84256,Female,Ages5to14,125.0
84256,All,Ages5to14,265.0
84275,Male,Ages5to14,32.0
84275,Female,Ages5to14,27.0
84275,All,Ages5to14,59.0
84307,Male,Ages5to14,62.0
84307,Female,Ages5to14,42.0
84307,All,Ages5to14,104.0
84364,Male,Ages5to14,148.0
84364,Female,Ages5to14,155.0
84364,All,Ages5to14,303.0
84383,Male,Ages5to14,15.0
84383,Female,Ages5to14,13.0
84383,All,Ages5to14,28.0
84415,Male,Ages5to14,312.0
84415,Female,Ages5to14,312.0
84415,All,Ages5to14,624.0
84449,Male,Ages5to14,22.0
84449,Female,Ages5to14,17.0
84449,All,Ages5to14,39.0
84538,Male,Ages5to14,172.0
84538,Female,Ages5to14,172.0
84538,All,Ages5to14,344.0
84581,Male,Ages5to14,551.0
84581,Female,Ages5to14,531.0
84581,All,Ages5to14,1082.0
84646,Male,Ages5to14,261.0
84646,Female,Ages5to14,250.0
84646,All,Ages5to14,511.0
84684,Male,Ages5to14,36.0
84684,Female,Ages5to14,16.0
84684,All,Ages5to14,52.0
84716,Male,Ages5to14,58.0
84716,Female,Ages5to14,31.0
84716,All,Ages5to14,89.0
84740,Male,Ages5to14,80.0
84740,Female,Ages5to14,82.0
84740,All,Ages5to14,162.0
84773,Male,Ages5to14,54.0
84773,Female,Ages5to14,50.0
84773,All,Ages5to14,104.0
84805,Male,Ages5to14,39.0
84805,Female,Ages5to14,40.0
84805,All,Ages5to14,79.0
84810,Male,Ages5to14,42.0
84810,Female,Ages5to14,40.0
84810,All,Ages5to14,82.0
85009,Male,Ages5to14,30.0
85009,Female,Ages5to14,43.0
85009,All,Ages5to14,73.0
85032,Male,Ages5to14,129.0
85032,Female,Ages5to14,145.0
85032,All,Ages5to14,274.0
85047,Male,Ages5to14,294.0
85047,Female,Ages5to14,296.0
85047,All,Ages5to14,590.0
85066,Male,Ages5to14,487.0
85066,Female,Ages5to14,435.0
85066,All,Ages5to14,922.0
85071,Male,Ages5to14,186.0
85071,Female,Ages5to14,166.0
85071,All,Ages5to14,352.0
85090,Male,Ages5to14,263.0
85090,Female,Ages5to14,268.0
85090,All,Ages5to14,531.0
85117,Male,Ages5to14,123.0
85117,Female,Ages5to14,98.0
85117,All,Ages5to14,221.0
85141,Male,Ages5to14,481.0
85141,Female,Ages5to14,433.0
85141,All,Ages5to14,914.0
85155,Male,Ages5to14,524.0
85155,Female,Ages5to14,454.0
85155,All,Ages5to14,978.0
85193,Male,Ages5to14,117.0
85193,Female,Ages5to14,130.0
85193,All,Ages5to14,247.0
85225,Male,Ages5to14,258.0
85225,Female,Ages5to14,238.0
85225,All,Ages5to14,496.0
85230,Male,Ages5to14,399.0
85230,Female,Ages5to14,399.0
85230,All,Ages5to14,798.0
85259,Male,Ages5to14,238.0
85259,Female,Ages5to14,178.0
85259,All,Ages5to14,416.0
85403,Male,Ages5to14,466.0
85403,Female,Ages5to14,439.0
85403,All,Ages5to14,905.0
86001,Male,Ages5to14,351.0
86001,Female,Ages5to14,353.0
86001,All,Ages5to14,704.0
86177,Male,Ages5to14,461.0
86177,Female,Ages5to14,459.0
86177,All,Ages5to14,920.0
86181,Male,Ages5to14,292.0
86181,Female,Ages5to14,268.0
86181,All,Ages5to14,560.0
86196,Male,Ages5to14,149.0
86196,Female,Ages5to14,141.0
86196,All,Ages5to14,290.0
86209,Male,Ages5to14,167.0
86209,Female,Ages5to14,150.0
86209,All,Ages5to14,317.0
86228,Male,Ages5to14,185.0
86228,Female,Ages5to14,189.0
86228,All,Ages5to14,374.0
86271,Male,Ages5to14,215.0
86271,Female,Ages5to14,181.0
86271,All,Ages5to14,396.0
86285,Male,Ages5to14,223.0
86285,Female,Ages5to14,202.0
86285,All,Ages5to14,425.0
86321,Male,Ages5to14,206.0
86321,Female,Ages5to14,184.0
86321,All,Ages5to14,390.0
86336,Male,Ages5to14,312.0
86336,Female,Ages5to14,266.0
86336,All,Ages5to14,578.0
86341,Male,Ages5to14,312.0
86341,Female,Ages5to14,278.0
86341,All,Ages5to14,590.0
86360,Male,Ages5to14,543.0
86360,Female,Ages5to14,440.0
86360,All,Ages5to14,983.0
86374,Male,Ages5to14,778.0
86374,Female,Ages5to14,724.0
86374,All,Ages5to14,1502.0
87019,Male,Ages5to14,551.0
87019,Female,Ages5to14,549.0
87019,All,Ages5to14,1100.0
87023,Male,Ages5to14,274.0
87023,Female,Ages5to14,260.0
87023,All,Ages5to14,534.0
87108,Male,Ages5to14,264.0
87108,Female,Ages5to14,246.0
87108,All,Ages5to14,510.0
87112,Male,Ages5to14,720.0
87112,Female,Ages5to14,746.0
87112,All,Ages5to14,1466.0
87146,Male,Ages5to14,613.0
87146,Female,Ages5to14,645.0
87146,All,Ages5to14,1258.0
87165,Male,Ages5to14,507.0
87165,Female,Ages5to14,480.0
87165,All,Ages5to14,987.0
87184,Male,Ages5to14,476.0
87184,Female,Ages5to14,458.0
87184,All,Ages5to14,934.0
87235,Male,Ages5to14,89.0
87235,Female,Ages5to14,89.0
87235,All,Ages5to14,178.0
87292,Male,Ages5to14,435.0
87292,Female,Ages5to14,455.0
87292,All,Ages5to14,890.0
87324,Male,Ages5to14,325.0
87324,Female,Ages5to14,322.0
87324,All,Ages5to14,647.0
87339,Male,Ages5to14,292.0
87339,Female,Ages5to14,281.0
87339,All,Ages5to14,573.0
87343,Male,Ages5to14,228.0
87343,Female,Ages5to14,259.0
87343,All,Ages5to14,487.0
87358,Male,Ages5to14,472.0
87358,Female,Ages5to14,438.0
87358,All,Ages5to14,910.0
87409,Male,Ages5to14,339.0
87409,Female,Ages5to14,302.0
87409,All,Ages5to14,641.0
87432,Male,Ages5to14,230.0
87432,Female,Ages5to14,210.0
87432,All,Ages5to14,440.0
87466,Male,Ages5to14,338.0
87466,Female,Ages5to14,309.0
87466,All,Ages5to14,647.0
87471,Male,Ages5to14,468.0
87471,Female,Ages5to14,416.0
87471,All,Ages5to14,884.0
87485,Male,Ages5to14,196.0
87485,Female,Ages5to14,178.0
87485,All,Ages5to14,374.0
87490,Male,Ages5to14,462.0
87490,Female,Ages5to14,503.0
87490,All,Ages5to14,965.0
87502,Male,Ages5to14,312.0
87502,Female,Ages5to14,312.0
87502,All,Ages5to14,624.0
87517,Male,Ages5to14,198.0
87517,Female,Ages5to14,166.0
87517,All,Ages5to14,364.0
87521,Male,Ages5to14,212.0
87521,Female,Ages5to14,206.0
87521,All,Ages5to14,418.0
87541,Male,Ages5to14,418.0
87541,Female,Ages5to14,415.0
87541,All,Ages5to14,833.0
87555,Male,Ages5to14,403.0
87555,Female,Ages5to14,379.0
87555,All,Ages5to14,782.0
87560,Male,Ages5to14,292.0
87560,Female,Ages5to14,274.0
87560,All,Ages5to14,566.0
87606,Male,Ages5to14,349.0
87606,Female,Ages5to14,336.0
87606,All,Ages5to14,685.0
87625,Male,Ages5to14,504.0
87625,Female,Ages5to14,467.0
87625,All,Ages5to14,971.0
87697,Male,Ages5to14,512.0
87697,Female,Ages5to14,455.0
87697,All,Ages5to14,967.0
87700,Male,Ages5to14,553.0
87700,Female,Ages5to14,492.0
87700,All,Ages5to14,1045.0
87714,Male,Ages5to14,358.0
87714,Female,Ages5to14,321.0
87714,All,Ages5to14,679.0
87729,Male,Ages5to14,251.0
87729,Female,Ages5to14,238.0
87729,All,Ages5to14,489.0
90031,Male,Ages5to14,484.0
90031,Female,Ages5to14,403.0
90031,All,Ages5to14,887.0
90098,Male,Ages5to14,60.0
90098,Female,Ages5to14,61.0
90098,All,Ages5to14,121.0
90101,Male,Ages5to14,18.0
90101,Female,Ages5to14,27.0
90101,All,Ages5to14,45.0
90115,Male,Ages5to14,59.0
90115,Female,Ages5to14,54.0
90115,All,Ages5to14,113.0
90120,Male,Ages5to14,127.0
90120,Female,Ages5to14,121.0
90120,All,Ages5to14,248.0
90134,Male,Ages5to14,47.0
90134,Female,Ages5to14,45.0
90134,All,Ages5to14,92.0
90149,Male,Ages5to14,79.0
90149,Female,Ages5to14,68.0
90149,All,Ages5to14,147.0
90172,Male,Ages5to14,259.0
90172,Female,Ages5to14,263.0
90172,All,Ages5to14,522.0
90204,Male,Ages5to14,236.0
90204,Female,Ages5to14,209.0
90204,All,Ages5to14,445.0
10002,Male,Ages15to24,421.0
10002,Female,Ages15to24,420.0
10002,All,Ages15to24,841.0
10017,Male,Ages15to24,541.0
10017,Female,Ages15to24,493.0
10017,All,Ages15to24,1034.0
10036,Male,Ages15to24,253.0
10036,Female,Ages15to24,198.0
10036,All,Ages15to24,451.0
10106,Male,Ages15to24,336.0
10106,Female,Ages15to24,313.0
10106,All,Ages15to24,649.0
10125,Male,Ages15to24,205.0
10125,Female,Ages15to24,181.0
10125,All,Ages15to24,386.0
10182,Male,Ages15to24,548.0
10182,Female,Ages15to24,499.0
10182,All,Ages15to24,1047.0
10233,Male,Ages15to24,383.0
10233,Female,Ages15to24,394.0
10233,All,Ages15to24,777.0
10286,Male,Ages15to24,295.0
10286,Female,Ages15to24,311.0
10286,All,Ages15to24,606.0
10322,Male,Ages15to24,451.0
10322,Female,Ages15to24,423.0
10322,All,Ages15to24,874.0
10361,Male,Ages15to24,580.0
10361,Female,Ages15to24,538.0
10361,All,Ages15to24,1118.0
10407,Male,Ages15to24,366.0
10407,Female,Ages15to24,339.0
10407,All,Ages15to24,705.0
10445,Male,Ages15to24,165.0
10445,Female,Ages15to24,137.0
10445,All,Ages15to24,302.0
10498,Male,Ages15to24,485.0
10498,Female,Ages15to24,439.0
10498,All,Ages15to24,924.0
10638,Male,Ages15to24,703.0
10638,Female,Ages15to24,662.0
10638,All,Ages15to24,1365.0
10708,Male,Ages15to24,112.0
10708,Female,Ages15to24,99.0
10708,All,Ages15to24,211.0
10746,Male,Ages15to24,310.0
10746,Female,Ages15to24,284.0
10746,All,Ages15to24,594.0
10835,Male,Ages15to24,203.0
10835,Female,Ages15to24,188.0
10835,All,Ages15to24,391.0
11058,Male,Ages15to24,1131.0
11058,Female,Ages15to24,1574.0
11058,All,Ages15to24,2705.0
11096,Male,Ages15to24,269.0
11096,Female,Ages15to24,298.0
11096,All,Ages15to24,567.0
11128,Male,Ages15to24,580.0
11128,Female,Ages15to24,505.0
11128,All,Ages15to24,1085.0
11166,Male,Ages15to24,538.0
11166,Female,Ages15to24,546.0
11166,All,Ages15to24,1084.0
11171,Male,Ages15to24,699.0
11171,Female,Ages15to24,695.0
11171,All,Ages15to24,1394.0
11221,Male,Ages15to24,344.0
11221,Female,Ages15to24,390.0
11221,All,Ages15to24,734.0
11289,Male,Ages15to24,588.0
11289,Female,Ages15to24,621.0
11289,All,Ages15to24,1209.0
11306,Male,Ages15to24,507.0
11306,Female,Ages15to24,494.0
11306,All,Ages15to24,1001.0
11363,Male,Ages15to24,947.0
11363,Female,Ages15to24,1361.0
11363,All,Ages15to24,2308.0
11382,Male,Ages15to24,582.0
11382,Female,Ages15to24,506.0
11382,All,Ages15to24,1088.0
11486,Male,Ages15to24,522.0
11486,Female,Ages15to24,481.0
11486,All,Ages15to24,1003.0
11645,Male,Ages15to24,599.0
11645,Female,Ages15to24,527.0
11645,All,Ages15to24,1126.0
11650,Male,Ages15to24,400.0
11650,Female,Ages15to24,476.0
11650,All,Ages15to24,876.0
11823,Male,Ages15to24,549.0
11823,Female,Ages15to24,475.0
11823,All,Ages15to24,1024.0
11861,Male,Ages15to24,533.0
11861,Female,Ages15to24,502.0
11861,All,Ages15to24,1035.0
11931,Male,Ages15to24,393.0
11931,Female,Ages15to24,343.0
11931,All,Ages15to24,736.0
12210,Male,Ages15to24,323.0
12210,Female,Ages15to24,293.0
12210,All,Ages15to24,616.0
12281,Male,Ages15to24,707.0
12281,Female,Ages15to24,1108.0
12281,All,Ages15to24,1815.0
12831,Male,Ages15to24,291.0
12831,Female,Ages15to24,325.0
12831,All,Ages15to24,616.0
13049,Male,Ages15to24,195.0
13049,Female,Ages15to24,244.0
13049,All,Ages15to24,439.0
13091,Male,Ages15to24,130.0
13091,Female,Ages15to24,84.0
13091,All,Ages15to24,214.0
13142,Male,Ages15to24,184.0
13142,Female,Ages15to24,176.0
13142,All,Ages15to24,360.0
13195,Male,Ages15to24,238.0
13195,Female,Ages15to24,240.0
13195,All,Ages15to24,478.0
13231,Male,Ages15to24,484.0
13231,Female,Ages15to24,460.0
13231,All,Ages15to24,944.0
13284,Male,Ages15to24,345.0
13284,Female,Ages15to24,360.0
13284,All,Ages15to24,705.0
13481,Male,Ages15to24,529.0
13481,Female,Ages15to24,499.0
13481,All,Ages15to24,1028.0
13496,Male,Ages15to24,239.0
13496,Female,Ages15to24,206.0
13496,All,Ages15to24,445.0
13532,Male,Ages15to24,489.0
13532,Female,Ages15to24,425.0
13532,All,Ages15to24,914.0
13571,Male,Ages15to24,570.0
13571,Female,Ages15to24,563.0
13571,All,Ages15to24,1133.0
13621,Male,Ages15to24,365.0
13621,Female,Ages15to24,358.0
13621,All,Ages15to24,723.0
13660,Male,Ages15to24,291.0
13660,Female,Ages15to24,240.0
13660,All,Ages15to24,531.0
13706,Male,Ages15to24,309.0
13706,Female,Ages15to24,272.0
13706,All,Ages15to24,581.0
13848,Male,Ages15to24,363.0
13848,Female,Ages15to24,306.0
13848,All,Ages15to24,669.0
13891,Male,Ages15to24,556.0
13891,Female,Ages15to24,552.0
13891,All,Ages15to24,1108.0
13941,Male,Ages15to24,619.0
13941,Female,Ages15to24,556.0
13941,All,Ages15to24,1175.0
13975,Male,Ages15to24,239.0
13975,Female,Ages15to24,211.0
13975,All,Ages15to24,450.0
14037,Male,Ages15to24,1063.0
14037,Female,Ages15to24,1082.0
14037,All,Ages15to24,2145.0
14249,Male,Ages15to24,429.0
14249,Female,Ages15to24,386.0
14249,All,Ages15to24,815.0
14291,Male,Ages15to24,519.0
14291,Female,Ages15to24,422.0
14291,All,Ages15to24,941.0
14342,Male,Ages15to24,367.0
14342,Female,Ages15to24,322.0
14342,All,Ages15to24,689.0
14501,Male,Ages15to24,157.0
14501,Female,Ages15to24,180.0
14501,All,Ages15to24,337.0
14569,Male,Ages15to24,235.0
14569,Female,Ages15to24,192.0
14569,All,Ages15to24,427.0
16013,Male,Ages15to24,191.0
16013,Female,Ages15to24,169.0
16013,All,Ages15to24,360.0
16032,Male,Ages15to24,307.0
16032,Female,Ages15to24,293.0
16032,All,Ages15to24,600.0
16047,Male,Ages15to24,70.0
16047,Female,Ages15to24,72.0
16047,All,Ages15to24,142.0
16051,Male,Ages15to24,371.0
16051,Female,Ages15to24,310.0
16051,All,Ages15to24,681.0
16066,Male,Ages15to24,343.0
16066,Female,Ages15to24,295.0
16066,All,Ages15to24,638.0
16085,Male,Ages15to24,373.0
16085,Female,Ages15to24,302.0
16085,All,Ages15to24,675.0
16121,Male,Ages15to24,272.0
16121,Female,Ages15to24,228.0
16121,All,Ages15to24,500.0
16136,Male,Ages15to24,535.0
16136,Female,Ages15to24,551.0
16136,All,Ages15to24,1086.0
16141,Male,Ages15to24,289.0
16141,Female,Ages15to24,252.0
16141,All,Ages15to24,541.0
16160,Male,Ages15to24,369.0
16160,Female,Ages15to24,288.0
16160,All,Ages15to24,657.0
16174,Male,Ages15to24,193.0
16174,Female,Ages15to24,210.0
16174,All,Ages15to24,403.0
16206,Male,Ages15to24,153.0
16206,Female,Ages15to24,128.0
16206,All,Ages15to24,281.0
16211,Male,Ages15to24,299.0
16211,Female,Ages15to24,265.0
16211,All,Ages15to24,564.0
16230,Male,Ages15to24,239.0
16230,Female,Ages15to24,227.0
16230,All,Ages15to24,466.0
16259,Male,Ages15to24,277.0
16259,Female,Ages15to24,332.0
16259,All,Ages15to24,609.0
16282,Male,Ages15to24,162.0
16282,Female,Ages15to24,142.0
16282,All,Ages15to24,304.0
16297,Male,Ages15to24,295.0
16297,Female,Ages15to24,308.0
16297,All,Ages15to24,603.0
16475,Male,Ages15to24,64.0
16475,Female,Ages15to24,84.0
16475,All,Ages15to24,148.0
16507,Male,Ages15to24,336.0
16507,Female,Ages15to24,358.0
16507,All,Ages15to24,694.0
16545,Male,Ages15to24,556.0
16545,Female,Ages15to24,556.0
16545,All,Ages15to24,1112.0
16550,Male,Ages15to24,254.0
16550,Female,Ages15to24,244.0
16550,All,Ages15to24,498.0
16564,Male,Ages15to24,201.0
16564,Female,Ages15to24,179.0
16564,All,Ages15to24,380.0
18057,Male,Ages15to24,177.0
18057,Female,Ages15to24,158.0
18057,All,Ages15to24,335.0
18095,Male,Ages15to24,263.0
18095,Female,Ages15to24,209.0
18095,All,Ages15to24,472.0
18112,Male,Ages15to24,24.0
18112,Female,Ages15to24,24.0
18112,All,Ages15to24,48.0
18151,Male,Ages15to24,190.0
18151,Female,Ages15to24,180.0
18151,All,Ages15to24,370.0
18184,Male,Ages15to24,343.0
18184,Female,Ages15to24,304.0
18184,All,Ages15to24,647.0
18199,Male,Ages15to24,319.0
18199,Female,Ages15to24,253.0
18199,All,Ages15to24,572.0
18216,Male,Ages15to24,178.0
18216,Female,Ages15to24,180.0
18216,All,Ages15to24,358.0
18235,Male,Ages15to24,88.0
18235,Female,Ages15to24,68.0
18235,All,Ages15to24,156.0
18240,Male,Ages15to24,231.0
18240,Female,Ages15to24,214.0
18240,All,Ages15to24,445.0
18254,Male,Ages15to24,128.0
18254,Female,Ages15to24,132.0
18254,All,Ages15to24,260.0
18273,Male,Ages15to24,422.0
18273,Female,Ages15to24,386.0
18273,All,Ages15to24,808.0
18288,Male,Ages15to24,234.0
18288,Female,Ages15to24,218.0
18288,All,Ages15to24,452.0
18305,Male,Ages15to24,467.0
18305,Female,Ages15to24,445.0
18305,All,Ages15to24,912.0
18310,Male,Ages15to24,727.0
18310,Female,Ages15to24,682.0
18310,All,Ages15to24,1409.0
18339,Male,Ages15to24,185.0
18339,Female,Ages15to24,169.0
18339,All,Ages15to24,354.0
18343,Male,Ages15to24,154.0
18343,Female,Ages15to24,154.0
18343,All,Ages15to24,308.0
18377,Male,Ages15to24,277.0
18377,Female,Ages15to24,231.0
18377,All,Ages15to24,508.0
18409,Male,Ages15to24,310.0
18409,Female,Ages15to24,307.0
18409,All,Ages15to24,617.0
18413,Male,Ages15to24,397.0
18413,Female,Ages15to24,403.0
18413,All,Ages15to24,800.0
18428,Male,Ages15to24,237.0
18428,Female,Ages15to24,214.0
18428,All,Ages15to24,451.0
18432,Male,Ages15to24,108.0
18432,Female,Ages15to24,97.0
18432,All,Ages15to24,205.0
18447,Male,Ages15to24,131.0
18447,Female,Ages15to24,99.0
18447,All,Ages15to24,230.0
18451,Male,Ages15to24,158.0
18451,Female,Ages15to24,149.0
18451,All,Ages15to24,307.0
18560,Male,Ages15to24,590.0
18560,Female,Ages15to24,605.0
18560,All,Ages15to24,1195.0
18574,Male,Ages15to24,104.0
18574,Female,Ages15to24,125.0
18574,All,Ages15to24,229.0
18589,Male,Ages15to24,108.0
18589,Female,Ages15to24,114.0
18589,All,Ages15to24,222.0
18593,Male,Ages15to24,228.0
18593,Female,Ages15to24,223.0
18593,All,Ages15to24,451.0
18611,Male,Ages15to24,143.0
18611,Female,Ages15to24,106.0
18611,All,Ages15to24,249.0
18625,Male,Ages15to24,209.0
18625,Female,Ages15to24,178.0
18625,All,Ages15to24,387.0
18630,Male,Ages15to24,252.0
18630,Female,Ages15to24,255.0
18630,All,Ages15to24,507.0
18644,Male,Ages15to24,255.0
18644,Female,Ages15to24,226.0
18644,All,Ages15to24,481.0
18659,Male,Ages15to24,250.0
18659,Female,Ages15to24,217.0
18659,All,Ages15to24,467.0
20004,Male,Ages15to24,290.0
20004,Female,Ages15to24,259.0
20004,All,Ages15to24,549.0
20057,Male,Ages15to24,272.0
20057,Female,Ages15to24,242.0
20057,All,Ages15to24,514.0
20108,Male,Ages15to24,450.0
20108,Female,Ages15to24,452.0
20108,All,Ages15to24,902.0
20151,Male,Ages15to24,310.0
20151,Female,Ages15to24,293.0
20151,All,Ages15to24,603.0
20184,Male,Ages15to24,79.0
20184,Female,Ages15to24,78.0
20184,All,Ages15to24,157.0
20254,Male,Ages15to24,161.0
20254,Female,Ages15to24,144.0
20254,All,Ages15to24,305.0
20305,Male,Ages15to24,626.0
20305,Female,Ages15to24,616.0
20305,All,Ages15to24,1242.0
20358,Male,Ages15to24,223.0
20358,Female,Ages15to24,219.0
20358,All,Ages15to24,442.0
20409,Male,Ages15to24,356.0
20409,Female,Ages15to24,357.0
